Code,Course Title ,Semester,Term,Program,Pre-Req,Elective,Catalog code, Catalog ,program code,ProgramSchedule,	Catalog Code,	Term
ECO302,International Trade,Five,Fall-2023,BS Math & ECO,ECO103,ECO105
MTH304,Real Analysis II,Five,Fall-2023,BS Math & ECO,MTH303,
STA305,Applied Regression Analysis,Five,Fall-2023,BS Math & ECO,STA302,
MTH344,Ordinary Differential Equations,Five,Fall-2023,BS Math & ECO,MTH224,
,General Education I,Five,Fall-2023,BS Math & ECO,,
MTH403,Numerical Analysis ,Six,Spring-2024,BS Math & ECO,MTH105,MTH204
MTH401,Complex Analysis ,Six,Spring-2024,BS Math & ECO,MTH303,MTH304
ECO410,Econometrics I ,Six,Spring-2024,BS Math & ECO,STA301,
ECO303,Financial Economics,Six,Spring-2024,BS Math & ECO,ECO102,
MTH346,Partial Differential Equations ,Six,Spring-2024,BS Math & ECO,MTH 344,
ECO307,Monetary Theory & Policy ,Six,Spring-2024,BS Math & ECO,ECO105,
ECO412,Econometrics II ,Seven,Fall-2024,BS Math & ECO,ECO410,
MTH427,Topology ,Seven,Fall-2024,BS Math & ECO,,
,Economics Elective I ,Seven,Fall-2024,BS Math & ECO,,
,Mathematics Elective I,Seven,Fall-2024,BS Math & ECO,,
,Final Year Project I ,Seven,Fall-2024,BS Math & ECO,,
STA303,Time Series Analysis,Eight,Spring-2025,BS Math & ECO,STA305,
MTH433,Optimization Techniques ,Eight,Spring-2025,BS Math & ECO,,
,Economics Elective II,Eight,Spring-2025,BS Math & ECO,,
,Mathematics Elective II ,Eight,Spring-2025,BS Math & ECO,,
,Final Year Project II,Eight,Spring-2025,BS Math & ECO,,
CSC113,Programming Fundamentals ,one,Fall-2021,BS Math & ECO,,
CSC113,Programming Fundamentals LAB ,one,Fall-2021,BS Math & ECO,,
PHY111,Applied Physics ,one,Fall-2021,BS Math & ECO,,
CSC111,Information and Comm. Tech.,one,Fall-2021,BS Math & ECO,,
CSC111,Information and Comm. Tech. LAB ,one,Fall-2021,BS Math & ECO,,
COM107,Academic English,one,Fall-2021,BS Math & ECO,,
ECO104,Micro & Macroeconomics ,one,Fall-2021,BS Math & ECO,,
REL101,Islamic Studies,one,Fall-2021,BS Math & ECO,,
SSc202,Environmental Studies,Two,Spring-2022,BS Math & ECO,,
CSC213,Object Oriented Programming,Two,Spring-2022,BS Math & ECO,CSC113,
CSL213,Object Oriented Programming LAB ,Two,Spring-2022,BS Math & ECO,CSC113,
SSC301,History of Ideas,Two,Spring-2022,BS Math & ECO,,
CSC231,Discrete Structures ,Two,Spring-2022,BS Math & ECO,,
COM205,Persuasive & Analytical Writing for Bus. Comm. ,Two,Spring-2022,BS Math & ECO,COM107,
CSC219,Professional Practices ,Two,Spring-2022,BS Math & ECO,,
PSC301,Pakistan Studies ,Three,Fall-2022,BS Math & ECO,,
MTH107,Calculus & Analytical Geometry,Three,Fall-2022,BS Math & ECO,,
STA203,Probability Theory & Statistics I ,Three,Fall-2022,BS Math & ECO,,
CSC115,Digital Logic & Design ,Three,Fall-2022,BS Math & ECO,PHY111,
CSC115,Digital Logic & Design LAB,Three,Fall-2022,BS Math & ECO,PHY111,
COM202,Business & Professional Speech,Three,Fall-2022,BS Math & ECO,COM107,
,Foreign Language I,Three,Fall-2022,BS Math & ECO,,
MTH215,Differential Equations,Four,Spring-2023,BS Math & ECO,MTH224,
CSC211,Comp. Organization & Assembly Lang.,Four,Spring-2023,BS Math & ECO,,
CSL211,Comp. Organization & Assembly Lang.,Four,Spring-2023,BS Math & ECO,,
STA203,Probability Theory & Statistics II,Four,Spring-2023,BS Math & ECO,MTH104,
BDS101,Introduction to Data Science,Four,Spring-2023,BS Math & ECO,,
BDS101,Introduction to Data Science LAB,Four,Spring-2023,BS Math & ECO,,
,Foreign Language II ,Four,,BS Math & ECO,,
STA301,Model & Inferences ,Five,Fall-2023,BS Math & ECO,MTH205,
CSC319,Computer Networks ,Five,Fall-2023,BS Math & ECO,,
CSL319,Computer Networks LAB,Five,Fall-2023,BS Math & ECO,,
MTH204,Linear Algebra,Five,Fall-2023,BS Math & ECO,MTH107,
CSC215,Data Structures & Algorithms ,Five,Fall-2023,BS Math & ECO,CSC213,
CSL215,Data Structures & Algorithms LAB,Five,Fall-2023,BS Math & ECO,CSC213,
CSC317,Intro. to Software Engineering ,Five,Fall-2023,BS Math & ECO,,
CSC217,Intro. to Database Systems ,Six,Spring-2024,BS Math & ECO,CSC215,
CSC217,Intro. to Database Systems LAB,Six,Spring-2024,BS Math & ECO,CSC215,
STA302,Methods of Data Analysis ,Six,Spring-2024,BS Math & ECO,,
BDS401,Data Visualization ,Six,Spring-2024,BS Math & ECO,BDS301,
CSC313,Operating Systems ,Six,Spring-2024,BS Math & ECO,CSC215,
CSC313,Operating Systems LAB ,Six,Spring-2024,BS Math & ECO,CSC215,
BDS419,Design & Analysis of Algorithms ,Six,Spring-2024,BS Math & ECO,,
CSC413,Artificial Intelligence ,Seven,Fall-2024,BS Math & ECO,CSC231,
CSC413,Artificial Intelligence LAB ,Seven,Fall-2024,BS Math & ECO,CSC231,
BDS403,Big Data & Analytics ,Seven,Fall-2024,BS Math & ECO,,
BDS301,Data Mining ,Seven,Fall-2024,BS Math & ECO,,
,Elective I,Seven,Fall-2024,BS Math & ECO,,
,Elective II ,Seven,Fall-2024,BS Math & ECO,,
BDS491,Final Year Project I,Seven,Fall-2024,BS Math & ECO,,
,Data Warehousing & Bus. Intelligence ,Eight,Spring-2025,BS Math & ECO,,
,Data Warehousing & Bus. Intelligence LAB,Eight,Spring-2025,BS Math & ECO,,
CSC419,Information Security,Eight,Spring-2025,BS Math & ECO,,
CSC418,Parallel & Distributed Computing,Eight,Spring-2025,BS Math & ECO,CSC313,
,Elective III,Eight,Spring-2025,BS Math & ECO,,
,Elective IV,Eight,Spring-2025,BS Math & ECO,,
BDS492,Final Year Project II,Eight,Spring-2025,BS Math & ECO,,
REL101,Islamic Studies,one,Fall-2021,BS Math & ECO,,
COM107,Academic English ,one,Fall-2021,BS Math & ECO,,
ECO101,Principles of Microeconomics ,one,Fall-2021,BS Math & ECO,,
MTH104,Calculus I,one,Fall-2021,BS Math & ECO,,
,Natural Science I,one,Fall-2021,BS Math & ECO,,
CSC113,Programming Fundamentals,one,Fall-2021,BS Math & ECO,,
STA203,Probability Theory and Statistics ,Two,Spring-2022,BS Math & ECO,MTH102,
COM205,Persuasive & Analytical Writing for Business Communication,Two,Spring-2022,BS Math & ECO,COM107,
ECO102,Principles of Macroeconomics ,Two,Spring-2022,BS Math & ECO,,
MTH105,Calculus II ,Two,Spring-2022,BS Math & ECO,MTH104,
,Natural Science II ,Two,Spring-2022,BS Math & ECO,,
CSC213,Object Oriented Programming,Two,Spring-2022,BS Math & ECO,CSS113,
FIN201,Introduction to Business Finance ,Three,Fall-2022,BS Math & ECO,ACC201,
MTH203,Introduction to Formal Mathematics ,Three,Fall-2022,BS Math & ECO,,
STA301,Model and Inference,Three,Fall-2022,BS Math & ECO,STA203,
MTH224,Multivariable Calculus ,Three,Fall-2022,BS Math & ECO,MTH106,
COM202,Business and Professional Speech ,Three,Fall-2022,BS Math & ECO,COM107,
CSC215,Data Structure and Algorithms ,Three,Fall-2022,BS Math & ECO,CSC213,
FIN202,Financial Management ,Four,Spring-2023,BS Math & ECO,ACC201,
MTH303,Real Analysis I ,Four,Spring-2023,BS Math & ECO,MTH203,
STA207,Qualitative Data Analysis ,Four,Spring-2023,BS Math & ECO,STA301,
MTH204,Linear Algebra ,Four,Spring-2023,BS Math & ECO,MTH107,
,Foreign Language I ,Four,Spring-2023,BS Math & ECO,,
PSC301,Pakistan Studies,Four,Spring-2023,BS Math & ECO,,
,Principal of Risk Management,Five,Fall-2023,BS Math & ECO,,
MTH304,Real Analysis II,Five,Fall-2023,BS Math & ECO,MTH303,
STA304,Quantitative Data Analysis,Five,Fall-2023,BS Math & ECO,STA301,
STA306,Applied Econometrics ,Five,Fall-2023,BS Math & ECO,STA301,
MTH344,Introduction to Differential Equations,Five,Fall-2023,BS Math & ECO,MTH224,
FIN613,Financial Modeling,Five,Fall-2023,BS Math & ECO,FIN202,
MTH403,Numerical Analysis,Six,Spring-2024,BS Math & ECO,MTH105,MTH204
,Probability and Measure Theory,Six,Spring-2024,BS Math & ECO,MTH304,
MTH309,Stochastic Process ,Six,Spring-2024,BS Math & ECO,MTH304,
FIN503,Corporate Finance,Six,Spring-2024,BS Math & ECO,FIN202,
MTH346,Partial Differential Equations,Six,Spring-2024,BS Math & ECO,MTH344,
FIN509,Financial Derivatives ,Six,Spring-2024,BS Math & ECO,FIN202,
FRM405,Advanced Financial Risk Management ,Seven,Fall-2024,BS Math & ECO,FRM201,
MTH310,Discrete Time Finance,Seven,Fall-2024,BS Math & ECO,STA309,
,Finance Elective I ,Seven,Fall-2024,BS Math & ECO,,
,Mathematics Elective I ,Seven,Fall-2024,BS Math & ECO,,
,Mathematics Elective II ,Seven,Fall-2024,BS Math & ECO,,
,Computational Finance Project I ,Seven,Fall-2024,BS Math & ECO,,
FIN536,Fintech,Eight,Spring-2025,BS Math & ECO,FIN202,
MTH410,Continuous Time Finance,Eight,Spring-2025,BS Math & ECO,MTH310,
,Finance Elective II ,Eight,Spring-2025,BS Math & ECO,,
,Mathematics Elective III,Eight,Spring-2025,BS Math & ECO,,
,Computational Finance Project II ,Eight,Spring-2025,BS Math & ECO,,
CSC111,Intro to Info. & Comm. Technology,one,Fall-2021,BS Software Eng,,
CSC111,Intro to Info. & Comm. Technology LAB,one,Fall-2021,BS Software Eng,,
CSC113,Programming Fundamentals ,one,Fall-2021,BS Software Eng,,
CSC113,Programming Fundamentals LAB,one,Fall-2021,BS Software Eng,,
PSP111,Micro and Macroeconomics,one,Fall-2021,BS Software Eng,,
COM107,Academic English,one,Fall-2021,BS Software Eng,,
PSP111,Applied Physics ,one,Fall-2021,BS Software Eng,,
REL101,Islamic Studies,one,Fall-2021,BS Software Eng,,
CSC213,Object Oriented Programming ,Two,Spring-2022,BS Software Eng,CSC113,
CSL213,Object Oriented Programming LAB,Two,Spring-2022,BS Software Eng,CSC113,
CSC231,Discrete Structure,Two,Spring-2022,BS Software Eng,,
SSC202,Environmental Studies,Two,Spring-2022,BS Software Eng,,
SSC301,History of Ideas,Two,Spring-2022,BS Software Eng,,
COM205,Persuasive & Analytical Writing for Bus. Comm.,Two,Spring-2022,BS Software Eng,COM107,
CSC215,Data Structures and Algorithms ,Three,Fall-2022,BS Software Eng,CSC213,
CSC215,Data Structures and Algorithms LAB ,Three,Fall-2022,BS Software Eng,CSC213,
PSC301,Pakistan Studies ,Three,Fall-2022,BS Software Eng,,
COM202,Business and Professional Speech ,Three,Fall-2022,BS Software Eng,COM107,
,Foreign Language I ,Three,Fall-2022,BS Software Eng,,
MTH107,Calculus and Analytical Geometry ,Three,Fall-2022,BS Software Eng,,
CSC217,Intro. to Database Systems ,Four,Spring-2023,BS Software Eng,CSC215,
CSC217,Intro. to Database Systems LAB,Four,Spring-2023,BS Software Eng,CSC215,
,Foreign Language II ,Four,Spring-2023,BS Software Eng,,
CSC317,Intro to Software Engineering ,Four,Spring-2023,BS Software Eng,,
STA203,Probability Theory and Statistics ,Four,Spring-2023,BS Software Eng,,
MAN306,Principles of Management ,Four,Spring-2023,BS Software Eng,,
SEC322,Web Engineering ,Five,Fall-2023,BS Software Eng,,
SEC111,Software Requirements Engineering ,Five,Fall-2023,BS Software Eng,CSC317,
,SE Supporting I ,Five,Fall-2023,BS Software Eng,,
,SE Supporting II ,Five,Fall-2023,BS Software Eng,,
MTH204,Linear Algebra ,Five,Fall-2023,BS Software Eng,MTH107,
SEC211,Software Design and Architecture,Six,Spring-2024,BS Software Eng,,
SEC311,Software Construction and development,Six,Spring-2024,BS Software Eng,,
CSC313,Operating Systems ,Six,Spring-2024,BS Software Eng,,
CSC313,Operating Systems LAB ,Six,Spring-2024,BS Software Eng,,
CSC319,Computer Networks ,Six,Spring-2024,BS Software Eng,,
CSC319,Computer Networks LAB,Six,Spring-2024,BS Software Eng,,
,SE Supporting III ,Six,Spring-2024,BS Software Eng,,
SEC323,Software Project Management,Seven,Fall-2024,BS Software Eng,,
SEC411,Software Re-Engineering ,Seven,Fall-2024,BS Software Eng,,
,SE Elective I ,Seven,Fall-2024,BS Software Eng,,
,SE Elective II ,Seven,Fall-2024,BS Software Eng,,
SEC212,Human Computer Interaction ,Seven,Fall-2024,BS Software Eng,,
BSE491,FYP l ,Seven,Fall-2024,BS Software Eng,,
SEC321,Software Quality Engineering ,Eight,Spring-2025,BS Software Eng,,
CSC419,Information Security ,Eight,Spring-2025,BS Software Eng,,
,SE Elective III,Eight,Spring-2025,BS Software Eng,,
,SE Elective IV ,Eight,Spring-2025,BS Software Eng,,
,SE Elective V ,Eight,Spring-2025,BS Software Eng,,
BSE492,FYP ll ,Eight,Spring-2025,BS Software Eng,,
REL101,Islamic Studies,one,Fall-2021,BS Stat & Bus Analy,,
PSP111,Mathematics for Business ,one,Fall-2021,BS Stat & Bus Analy,,
MAN306,Principles of Management,one,Fall-2021,BS Stat & Bus Analy,,
ECO107,Introduction to Micro and Macroeconomics ,one,Fall-2021,BS Stat & Bus Analy,ECO102,
STA203,Probability Theory and Statistics I ,one,Fall-2021,BS Stat & Bus Analy,,
COM107,Academic English ,one,Fall-2021,BS Stat & Bus Analy,,
COM205,Persuasive and Analytical Writing for Bus. Comm. ,Two,Spring-2022,BS Stat & Bus Analy,COM107,
PSC301,Pakistan Studies ,Two,Spring-2022,BS Stat & Bus Analy,,
MTH104,Calculus I ,Two,Spring-2022,BS Stat & Bus Analy,,
STA203,Probability Theory and Statistics II,Two,Spring-2022,BS Stat & Bus Analy,STA203,
MKT301,Principles of Marketing ,Two,Spring-2022,BS Stat & Bus Analy,,
,Foreign Language I ,Two,Spring-2022,BS Stat & Bus Analy,,
MIS401,Computer Applications ,Three,Fall-2022,BS Stat & Bus Analy,,
ECO103,Intermediate Micro and Macroeconomics,Three,Fall-2022,BS Stat & Bus Analy,,
MTH105,Calculus II,Three,Fall-2022,BS Stat & Bus Analy,MTH104,
ACC101,Introduction to Financial Accounting,Three,Fall-2022,BS Stat & Bus Analy,,
STA301,Model and Inferences ,Three,Fall-2022,BS Stat & Bus Analy,,
COM202,Business and Professional Speech ,Three,Fall-2022,BS Stat & Bus Analy,COM107,
MTH204,Linear Algebra,Four,Spring-2023,BS Stat & Bus Analy,MTH107,
MAN302,Organizational Behavior,Four,Spring-2023,BS Stat & Bus Analy,MAN101,
ACC201,Intermediate Financial Accounting,Four,Spring-2023,BS Stat & Bus Analy,ACC101,
MKT302,Marketing Management ,Four,Spring-2023,BS Stat & Bus Analy,MKT301,
STA302,Methods of Data Analysis,Four,Spring-2023,BS Stat & Bus Analy,STA301,
,Natural Science I,Four,Spring-2023,BS Stat & Bus Analy,NA,
HRM301,Human Resource Management ,Five,Fall-2023,BS Stat & Bus Analy,MAN302,
ECO304,Introduction to Econometrics ,Five,Fall-2023,BS Stat & Bus Analy,ECO102,
FIN201,Introduction to Business Finance,Five,Fall-2023,BS Stat & Bus Analy,NA,
MKT404,Methods in Business Research,Five,Fall-2023,BS Stat & Bus Analy,MKT302,
STA305,Applied Regression Analysis,Five,Fall-2023,BS Stat & Bus Analy,STA302,
,Natural Science II ,Five,Fall-2023,BS Stat & Bus Analy,NA,
FIN202,Financial Management ,Six,Spring-2024,BS Stat & Bus Analy,FIN201,
STA210,Sampling Theory,Six,Spring-2024,BS Stat & Bus Analy,STA302,
MTH403,Numerical Analysis ,Six,Spring-2024,BS Stat & Bus Analy,MTH204,
,Elective I ,Six,Spring-2024,BS Stat & Bus Analy,NA,
ECO402,Pakistan Economic Policy,Six,Spring-2024,BS Stat & Bus Analy,ECO103,
SSC301,History of Ideas,Six,Spring-2024,BS Stat & Bus Analy,,
STA307,Decision Theory ,Seven,Fall-2024,BS Stat & Bus Analy,STA301,
STA311,Design of Experiment I,Seven,Fall-2024,BS Stat & Bus Analy,STA305,
MAN303,Production and Operations Management,Seven,Fall-2024,BS Stat & Bus Analy,NA,
,Elective I (BUSINESS ANALYTICS) ,Seven,Fall-2024,BS Stat & Bus Analy,NA,
,Elective II (STATISTICS) ,Seven,Fall-2024,BS Stat & Bus Analy,NA,
STA491,Final Year Project I ,Seven,Fall-2024,BS Stat & Bus Analy,MKT404,STA305
STA313,Applied Multivariate Analysis,Eight,Spring-2025,BS Stat & Bus Analy,,
STA303,Time Series Analysis and Forecasting,Eight,Spring-2025,BS Stat & Bus Analy,STA305,
,Elective III (STATISTICS),Eight,Spring-2025,BS Stat & Bus Analy,NA,
,Elective II (BUSINESS ANALYTICS) ,Eight,Spring-2025,BS Stat & Bus Analy,NA,
STA492,Final Year Project II,Eight,Spring-2025,BS Stat & Bus Analy,STA491,
GSC103,Applied Physics,one,Fall-2021,BE Elec Eng,,
COM117,Functional English ,one,Fall-2021,BE Elec Eng,,
EPE101,Linear Circuit Analysis ,one,Fall-2021,BE Elec Eng,,
CME102,Fundamentals of Computing,one,Fall-2021,BE Elec Eng,,
MTH107,Calculus & Analytical Geometry,one,Fall-2021,BE Elec Eng,,
ELE202,Electronic Workshop Practices,one,Fall-2021,BE Elec Eng,,
MTH204,Linear Algebra ,Two,Spring-2022,BE Elec Eng,MTH107,
REL101,Islamic Studies,Two,Spring-2022,BE Elec Eng,,
COM119,Communication Skills,Two,Spring-2022,BE Elec Eng,,
,Basic Electronics,Two,Spring-2022,BE Elec Eng,,
CME104,Computer Programming & Problem Solving,Two,Spring-2022,BE Elec Eng,,
EPE200,Electrical Network Analysis ,Two,Spring-2022,BE Elec Eng,,
PSC301,Pakistan Studies ,Three,Fall-2022,BE Elec Eng,,
ELE201,Digital Logic Design,Three,Fall-2022,BE Elec Eng,,
CME203,Data Structure & Algorithms,Three,Fall-2022,BE Elec Eng,,
,Complex Variables & Transforms,Three,Fall-2022,BE Elec Eng,,
EPE201,Computer Aided Engineering Designs,Three,Fall-2022,BE Elec Eng,,
ELE200,Electronic Devices and Circuits,Three,Fall-2022,BE Elec Eng,,
,Signals & Systems,Four,Spring-2023,BE Elec Eng,,
MTH215,Differential Equations,Four,Spring-2023,BE Elec Eng,,
COM208,Technical Report Writing,Four,Spring-2023,BE Elec Eng,,
TCE204,Electromagnetic Field Theory ,Four,Spring-2023,BE Elec Eng,,
CME205,Microcontroller & Microprocessor Systems ,Four,Spring-2023,BE Elec Eng,,
EPE302,Electrical Machines ,Five,Fall-2023,BE Elec Eng,,
MTH403,Numerical Analysis ,Five,Fall-2023,BE Elec Eng,,
ELE419,Linear Control Systems ,Five,Fall-2023,BE Elec Eng,,
ELE370,Instrumentation and Measurements,Five,Fall-2023,BE Elec Eng,,
TCE301,Probability Methods in Engineering ,Five,Fall-2023,BE Elec Eng,,
,Elective I,Six,Spring-2024,BE Elec Eng,,
ENG203,Engineering Economics ,Six,Spring-2024,BE Elec Eng,,
TCE201,Communication System,Six,Spring-2024,BE Elec Eng,,
TCE404,Digital Signal Processing,Six,Spring-2024,BE Elec Eng,,
ELE420,Power Electronics,Six,Spring-2024,BE Elec Eng,,
,Elective II ,Seven,Fall-2024,BE Elec Eng,,
,Elective III,Seven,Fall-2024,BE Elec Eng,,
MAN418,Management and Organizational Dynamics ,Seven,Fall-2024,BE Elec Eng,,
ELE450,Senior Design Project I,Seven,Fall-2024,BE Elec Eng,,
IDE402,Renewable Energy Methods ,Seven,Fall-2024,BE Elec Eng,,
,Elective IV,Eight,Spring-2025,BE Elec Eng,,
SSC100,Community Service,Eight,Spring-2025,BE Elec Eng,,
ELE451,Senior Design Project II,Eight,Spring-2025,BE Elec Eng,,
ENT403,Small Business and Entrepreneurship ,Eight,Spring-2025,BE Elec Eng,,
IDE401,Principles of Applied Mechatronics ,Eight,Spring-2025,BE Elec Eng,,
COM103,Functional English I,one,Fall-2021,BS AML,,
STA101,Quantitative Methods I,one,Fall-2021,BS AML,,
REL101,Islamic Studies,one,Fall-2021,BS AML,,
ECO107,Fundamentals of Microeconomics,one,Fall-2021,BS AML,,
ACC104,Accounting Principles,one,Fall-2021,BS AML,,
BED101,General Science,one,Fall-2021,BS AML,,
COM104,Functional English II,Two,Spring-2022,BS AML,,
STA102,Quantitative Methods II,Two,Spring-2022,BS AML,,
PSC301,Pakistan Studies,Two,Spring-2022,BS AML,,
ECO201,Fundamentals of Macroeconomics,Two,Spring-2022,BS AML,,
ACC205,Intermediary Accounting,Two,Spring-2022,BS AML,,
LAW105,Mercantile Law,Two,Spring-2022,BS AML,,
SSC202,Environmental Studies,Three,Fall-2022,BS AML,,
MAN101,Principle of Management,Three,Fall-2022,BS AML,,
FIN203,Principles of Business Finance,Three,Fall-2022,BS AML,,
SSC103,Behavioral Studies,Three,Fall-2022,BS AML,,
LAW106,Company Law and Secretarial Practices,Three,Fall-2022,BS AML,,
COM105,Business Communication - AML,Three,Fall-2022,BS AML,,
ACC208,Cost Accounting,Four,Spring-2023,BS AML,,
MKT301,Principle of Marketing,Four,Spring-2023,BS AML,,
FIN204,Theory of Business Finance,Four,Spring-2023,BS AML,,
MIS402,Computer Concepts and Application,Four,Spring-2023,BS AML,,
ACC207,Principle of Taxation,Four,Spring-2023,BS AML,,
SSC401,Business Ethics,Four,Spring-2023,BS AML,,
ACC309,Auditing 1: Conceptual Foundations of Auditing,Five,Fall-2023,BS AML,,
LAW202,Banking Laws in Pakistan,Five,Fall-2023,BS AML,,
ACC310,Management Accounting for Decision making,Five,Fall-2023,BS AML,,
HRM301,Human Resource Management,Five,Fall-2023,BS AML,,
ACC311,Financial Reporting,Five,Fall-2023,BS AML,,
,Introduction to a Foreign Language,Five,Fall-2023,BS AML,,
ACC315,Auditing-II: The Practice of Auditing,Six,Spring-2024,BS AML,,
LAW407,Statutory Compliance,Six,Spring-2024,BS AML,,
LAW302,Intellectual Property Laws,Six,Spring-2024,BS AML,,
ACC205,Intermediary Financial Reporting,Six,Spring-2024,BS AML,,
FIN312,Islamic Finance: Principles and Practice,Six,Spring-2024,BS AML,,
ACC314,Advance Taxation,Six,Spring-2024,BS AML,,
ACC403,Strategic Performance Measurement and Evaluation,Seven,Fall-2024,BS AML,,
MAN309,Leadership Journey,Seven,Fall-2024,BS AML,,
ACC404,Islamic Accounting and Reporting,Seven,Fall-2024,BS AML,,
ACC406,"Internal Audit, Control, and Governance",Seven,Fall-2024,BS AML,,
LAW408,Consumer Protection Act & Electronic Crimes Law,Seven,Fall-2024,BS AML,,
RES401,Research Methodology,Seven,Fall-2024,BS AML,,
ACC408,Advanced Audit and Assurance,Eight,Spring-2025,BS AML,,
ACC409,Strategic Financial Reporting,Eight,Spring-2025,BS AML,,
MAN405,Strategic Management,Eight,Spring-2025,BS AML,,
FIN405,Applied Business Finance,Eight,Spring-2025,BS AML,,
ACC407,Final Year Project,Eight,Spring-2025,BS AML,,
MIS404,Introduction to ERP Systems,Eight,Spring-2025,BS AML,,
CSC111,Critical Reading & Creative Writing,one,Fall-2021,BS Media Studies,,
MMM362,History of Filmmaking,one,Fall-2021,BS Media Studies,,
MMM360,Introduction to Photography,one,Fall-2021,BS Media Studies,,
LAN112,Urdu I,one,Fall-2021,BS Media Studies,,
MMM394,Introduction to Creative Arts,one,Fall-2021,BS Media Studies,,
PSC301,Pakistan Studies,one,Fall-2021,BS Media Studies,,
MMM363,Design Tools,Two,Spring-2022,BS Media Studies,,
MMM374,Introduction to Journalism,Two,Spring-2022,BS Media Studies,,
MMM388,Introduction to Video Production,Two,Spring-2022,BS Media Studies,,
MMM376,Introduction to Performing Arts,Two,Spring-2022,BS Media Studies,,
MMM395,Media History - From Cave-paintings to TikTok,Two,Spring-2022,BS Media Studies,,
MAN305,International Relations,Two,Spring-2022,BS Media Studies,,
MMM385,Writing for Digital Media,Three,Fall-2022,BS Media Studies,,
MMM386,Introduction to Podcast & Audio Journalism,Three,Fall-2022,BS Media Studies,,
MMM405,Cinematography,Three,Fall-2022,BS Media Studies,,
MMM396,Concept Art - From Art to Akbarnama,Three,Fall-2022,BS Media Studies,,
MMM320,Editing & Post Production,Three,Fall-2022,BS Media Studies,,
LAN113,Urdu II,Three,Fall-2022,BS Media Studies,,
MMM387,Introduction to 3D Animation & Motion Graphics,Four,Spring-2023,BS Media Studies,,
MMM354,Introduction to Sound Design,Four,Spring-2023,BS Media Studies,,
MMM397,Interface Design,Four,Spring-2023,BS Media Studies,,
MMM312,Introduction to Advertising & PR,Four,Spring-2023,BS Media Studies,,
MMM344,Screenplay I: Writing & Adapting Stories,Four,Spring-2023,BS Media Studies,,
MMM367,Digital Journalism,Four,Spring-2023,BS Media Studies,,
MMM389,UI/UX Design for Interactive Media,Five,Fall-2023,BS Media Studies,,
MMM332,News Production/ News Anchoring,Five,Fall-2023,BS Media Studies,,
MMM390,Digital Marketing Basics,Five,Fall-2023,BS Media Studies,,
MMM398,Social Sciences in Media,Five,Fall-2023,BS Media Studies,,
MMM396,Production Design,Five,Fall-2023,BS Media Studies,,
MMM333,Sports Journalism,Five,Fall-2023,BS Media Studies,,
MMM345,Screenplay II: Screenwriting for Short Films,Five,Fall-2023,BS Media Studies,,
MMM328,Methods in Media Research,Six,Spring-2024,BS Media Studies,,
MMM355,Production of Documentary,Six,Spring-2024,BS Media Studies,,
MMM399,New Media Technologies: Tools & Applications,Six,Spring-2024,BS Media Studies,,
MMM308,Contemporary World Media,Six,Spring-2024,BS Media Studies,,
MMM373,Content Creation,Six,Spring-2024,BS Media Studies,,
MMM351,Production Management,Six,Spring-2024,BS Media Studies,,
MMM377,Direction,Six,Spring-2024,BS Media Studies,,
MMM318,Business Journalism ,Six,Spring-2024,BS Media Studies,,
MMM400,Data Visualization: Tools & Applications,Six,Spring-2024,BS Media Studies,,
MMM384,Design Thinking,Seven,Fall-2024,BS Media Studies,,
LAW405,Media Law and Ethics,Seven,Fall-2024,BS Media Studies,,
MMM316,Sub-Editing & Page Design,Seven,Fall-2024,BS Media Studies,,
MMM356,Ad-Film Production,Seven,Fall-2024,BS Media Studies,,
MMM302,Logic & Critical Thinking,Seven,Fall-2024,BS Media Studies,,
MMM371,Creative Portfolio Management,Seven,Fall-2024,BS Media Studies,,
ENT403,Entrepreneurship & Small Business,Seven,Fall-2024,BS Media Studies,,
MMM342,Filmmaking  The Art & Craft: Thesis I,Seven,Fall-2024,BS Media Studies,,
MMM378,Investigative Journalism: Thesis I,Seven,Fall-2024,BS Media Studies,,
MMM355,Discovering Film,Eight,Spring-2025,BS Media Studies,,
MMM336,Human Rights & Gender Reporting,Eight,Spring-2025,BS Media Studies,,
MMM393,Content Distribution & Promotion,Eight,Spring-2025,BS Media Studies,,
MMM301,Photojournalism ,Eight,Spring-2025,BS Media Studies,,
MMM391,Advanced Post Production ,Eight,Spring-2025,BS Media Studies,,
MMM366,Filmmaking  The Art & Craft: Thesis II ,Eight,Spring-2025,BS Media Studies,,
MMM392,Investigative Journalism: Thesis II ,Eight,Spring-2025,BS Media Studies,,
ECO101,Principles of Microeconomics,one,Fall-2021,"BS ECO, Law & IR",,
REL101,Islamic Studies,one,Fall-2021,"BS ECO, Law & IR",,
COM101,General English,one,Fall-2021,"BS ECO, Law & IR",,
PSY300,Introduction to Psychology,one,Fall-2021,"BS ECO, Law & IR",,
SSC104,Principles of Sociology,one,Fall-2021,"BS ECO, Law & IR",,
MTH101,College Algebra,one,Fall-2021,"BS ECO, Law & IR",,
ECO102,Principles of Macroeconomics,Two,Spring-2022,"BS ECO, Law & IR",,
,Foreign Language-1,Two,Spring-2022,"BS ECO, Law & IR",,
BED101,General Science,Two,Spring-2022,"BS ECO, Law & IR",,
COM107,Academic English,Two,Spring-2022,"BS ECO, Law & IR",,
MTH104,Calculus-1,Two,Spring-2022,"BS ECO, Law & IR",,
